,상호명,도로명주소,위도,경도
342,니하오마라탕월계점,서울특별시 노원구 광운로 132,37.62924087,127.0586578
343,룽푸청마라탕,서울특별시 영등포구 영중로 5,37.516819,126.9061598
344,라와마라탕,서울특별시 서대문구 명지대길 10,37.58078659,126.9251054
345,탕화쿵푸외대점,서울특별시 동대문구 휘경로2길 3,37.59574222,127.0611749
346,황산훠궈성,서울특별시 은평구 진관2로 15-8,37.63538328,126.9195381
347,천향마라탕,서울특별시 광진구 아차산로30길 20,37.53989895,127.0673184
348,탕화쿵푸노량진점,서울특별시 동작구 만양로14가길 16,37.51222732,126.9451943
349,조가연마라탕,서울특별시 성북구 화랑로 90,37.60249256,127.0423018
350,미남마라탕,서울특별시 금천구 가산디지털2로 70,37.47469734,126.8823312
351,마라탕,서울특별시 중구 다산로33가길 27,37.56348496,127.0147524
352,신미마라탕,서울특별시 강동구 구천면로 385,37.55089605,127.1415362
353,애정마라샹궈,서울특별시 성북구 동소문로20나길 11,37.59216766,127.0172166
354,서유기마라탕경희대점,서울특별시 동대문구 경희대로6길 3-10,37.59371293,127.053036
355,라사천마라탕,서울특별시 광진구 아차산로 309,37.53825704,127.0773869
356,마라엔샹궈가락시장역점,서울특별시 송파구 송파대로28길 24,37.49428117,127.1205283
357,룽푸청마라탕,서울특별시 강남구 테헤란로20길 11,37.49897996,127.0345326
358,춘리마라탕,서울특별시 관악구 관악로14길 10,37.47907624,126.953134
359,신룽푸마라탕,서울특별시 성북구 동소문로24길 26,37.59256816,127.0187853
360,상상챈마라탕,서울특별시 송파구 양재대로66길 44,37.49958936,127.1255101
361,달인마라탕,서울특별시 서초구 효령로53길 45,37.48651992,127.0129146
362,마라강호,서울특별시 영등포구 디지털로37길 17,37.49021797,126.8981686
363,황비홍마라탕,서울특별시 구로구 시흥대로 577-11,37.48443996,126.9017926
364,천향마라탕신,서울특별시 용산구 한강대로 95,37.52880693,126.9666382
365,마라홀릭신대방,서울특별시 동작구 여의대방로22길 121,37.49821502,126.9250914
366,마라공작소,서울특별시 영등포구 디지털로 357,37.48967562,126.899918
367,탕화쿵푸마라탕,서울특별시 동대문구 경희대로 5,37.59206583,127.0521396
368,한성마라탕,서울특별시 서초구 방배로13길 18,37.48312743,126.9952751
369,마라1983,서울특별시 마포구 독막로 61-6,37.54816422,126.9206286
370,니하오마라탕,서울특별시 강동구 아리수로64길 42,37.56025683,127.1538568
371,마부마라탕,서울특별시 관악구 관악로14길 22,37.47900066,126.9537569
372,마부마라탕샹궈,서울특별시 구로구 디지털로32다길 30,37.48175919,126.8993556
373,이소룡마라탕,서울특별시 동작구 여의대방로36길 10,37.50427888,126.923093
374,마라하오강서점,서울특별시 강서구 공항대로 351-21,37.56059311,126.8476029
375,황비홍마라탕,서울특별시 구로구 경인로 176-4,37.49445256,126.840704
376,수해복마라탕,서울특별시 관악구 신림로11길 20,37.46958558,126.9387056
377,손오공마라탕구로디지털단지역점,서울특별시 구로구 디지털로32길 87,37.48325287,126.9001026
378,마라공간,서울특별시 구로구 개봉로17길 31,37.49147395,126.8540257
379,탕화쿵푸마라탕,서울특별시 강북구 도봉로10길 30,37.61397,127.031043
380,하우츠마라탕,서울특별시 관악구 관악로14길 75,37.4783955,126.9566484
381,산청자매훠궈,서울특별시 서대문구 이화여대1안길 16,37.55772187,126.9442817
382,신룽푸마라탕,서울특별시 영등포구 63로 40,37.51962454,126.9391172
383,탕화쿵푸마라탕,서울특별시 서대문구 명지대길 38,37.58193419,126.9244775
384,진화쿵푸마라탕,서울특별시 강서구 강서로 385,37.5600783,126.8382844
385,라사천마라탕,서울특별시 용산구 한강대로 329,37.54766294,126.9714705
386,취향마라,서울특별시 강남구 논현로94길 5,37.50243164,127.036818
387,백미향마라탕고대점,서울특별시 동대문구 안암로 140,37.58748705,127.0341718
388,하오마라고대점,서울특별시 성북구 고려대로27길 24-2,37.58734374,127.0298823
389,춘리마라탕천왕점,서울특별시 구로구 천왕로 46,37.48137768,126.8387917
390,왕홍마라,서울특별시 영등포구 도림로 220,37.49803486,126.9045
391,마라농장,서울특별시 동작구 장승배기로 138,37.50976909,126.9403425
392,대홍훠궈샤브,서울특별시 강서구 양천로 583,37.557106,126.8643281
393,라사천마라탕,서울특별시 서대문구 거북골로 79,37.57676021,126.9203066
394,라와마라탕,서울특별시 금천구 시흥대로52길 43,37.45321882,126.9018197
395,라화방마라탕,서울특별시 은평구 은평로 59,37.59898024,126.9144705
396,마라탑푸드,서울특별시 성북구 동소문로20나길 3,37.59196568,127.0167663
397,제기동324마라탕,서울특별시 동대문구 제기로20길 34-2,37.58509572,127.0414717
398,봉자마라탕동욱마라탕,서울특별시 영등포구 디지털로37길 28,37.49110003,126.8980652
399,소림마라,서울특별시 노원구 상계로24길 23-7,37.65774526,127.0706062
400,마라펀치,서울특별시 관악구 국회단지길 30,37.48743855,126.9400588
401,마라순코우마라탕,서울특별시 강북구 삼양로141길 4-10,37.65077785,127.0126371
402,마라연,서울특별시 양천구 신월로 184-1,37.5188201,126.8438112
403,춘리마라탕,서울특별시 강남구 언주로85길 32,37.50092274,127.0407392
404,마라와라,서울특별시 강남구 언주로93길 28-4,37.50361773,127.0397321
405,하오마라,서울특별시 양천구 목동중앙북로 86,37.54630973,126.8725944
406,마라판다,서울특별시 광진구 뚝섬로32길 33,37.53404714,127.0668142
407,날씬한원숭이마라탕,서울특별시 영등포구 도림로38길 12,37.49199684,126.897611
408,하이마라탕,서울특별시 강북구 도봉로50길 8,37.62539856,127.0270769
409,회태랑사골마라탕,서울특별시 동대문구 이문로9나길 6-13,37.59826273,127.056353
410,소홍우마라탕우육면,서울특별시 마포구 양화로6길 39,37.54902648,126.916395
411,손오공마라탕,서울특별시 동대문구 경희대로 3-1,37.59198466,127.0521293
412,마라전설,서울특별시 영등포구 대방천로 177-2,37.49928274,126.9108263
413,라홍방마라탕상일역점,서울특별시 강동구 고덕로 399,37.55739552,127.1696556
414,춘리마라탕,서울특별시 강동구 고덕로 266,37.55468819,127.1550969
415,바누훠궈&마라탕,서울특별시 구로구 도림로 83,37.49036246,126.892422
416,진향원마라탕,서울특별시 구로구 가마산로 271,37.49637031,126.8902751
417,마라부엌,서울특별시 성동구 행당로15길 4,37.55840919,127.0318308
418,마라두목,서울특별시 강남구 삼성로104길 15,37.51109095,127.0558114
419,마라탕샹츠마라상봉점,서울특별시 중랑구 면목로92길 42,37.59571908,127.0881039
420,라사천마라탕,서울특별시 마포구 성암로13길 25,37.57696774,126.8969481
421,취향마라마라탕,서울특별시 강동구 구천면로 431-2,37.55033864,127.1466806
422,마라영웅,서울특별시 은평구 연서로19길 10,37.61378468,126.9164867
423,마라대국마라탕,서울특별시 강남구 역삼로 204,37.49582523,127.0399336
424,와떠마라탕상도점,서울특별시 동작구 상도로 127,37.50195334,126.9339273
425,마일품마라탕,서울특별시 성북구 동소문로46길 18,37.60685161,127.0299235
426,마라공주,서울특별시 송파구 백제고분로33길 13,37.50397372,127.0986311
427,니하오마라탕사가정역점,서울특별시 중랑구 용마산로51길 52,37.58030092,127.0891071
428,패밀리마라탕,서울특별시 구로구 오류로8길 16,37.4909825,126.8415153
429,다복향마라탕마들역점,서울특별시 노원구 동일로 1541,37.66565671,127.0570306
430,쑈주마라,서울특별시 서초구 법원로2길 7-4,37.49399685,127.0116175
431,씨씨마라탕&찐만두,서울특별시 중랑구 면목로43길 25,37.58134367,127.0864564
432,춘리마라탕한성대점,서울특별시 성북구 창경궁로 317,37.58817134,127.0048253
433,마라전설경희대점,서울특별시 동대문구 경희대로1길 3,37.59158642,127.0519079
434,장량마라탕,서울특별시 영등포구 도림로38길 3-1,37.49280619,126.8974408
435,다복향마라탕,서울특별시 송파구 송파대로38길 15,37.50148193,127.1122668
436,춘리마라탕,서울특별시 금천구 가산디지털1로 2,37.46682148,126.8879876
437,마부마라탕,서울특별시 강동구 양재대로128길 36,37.54448555,127.1447104
438,마라홀릭마라탕,서울특별시 마포구 양화로 45,37.55149077,126.9139374
439,신룽푸마라탕,서울특별시 은평구 진관3로 11,37.63945307,126.9182442
440,경성마라탕,서울특별시 성북구 서경로 96,37.611565,127.0137334
441,춘리마라탕신림역점,서울특별시 관악구 신림로 312,37.4821771,126.9301379
442,챠웨이마라탕,서울특별시 구로구 천왕로 106,37.48603358,126.8385387
443,무한미니훠궈,서울특별시 강남구 테헤란로1길 28-5,37.50042028,127.0277735
444,신미방마라탕,서울특별시 성북구 삼양로 35,37.60623303,127.0237477
445,소림마라가재울점,서울특별시 서대문구 가재울미래로 2,37.57442226,126.9178724
446,라쿵푸마라탕관악청림점,서울특별시 관악구 청림6길 3,37.48755204,126.9599247
447,마라입구마라탕,서울특별시 동대문구 장한로 29,37.56417207,127.0660311
448,유미마라탕,서울특별시 강동구 양재대로145길 6,37.55201978,127.1436623
449,기점마라탕,서울특별시 강남구 테헤란로 322,37.50323158,127.0465683
450,마라선생,서울특별시 구로구 구로동로42길 5,37.49611002,126.8827359
451,마라영웅쏘코,서울특별시 양천구 목동남로4길 23,37.50900303,126.8656228
452,라사천마라탕망우역점,서울특별시 중랑구 송림길 3-7,37.59917848,127.095049
453,별빛마라탕,서울특별시 서대문구 모래내로 353,37.5815284,126.935375
454,마라입구경희대점,서울특별시 동대문구 회기로19길 17,37.59235959,127.0528153
455,마라쿵젠,서울특별시 금천구 금하로 617,37.45456816,126.8996412
456,마라전설,서울특별시 광진구 자양로 109,37.53740031,127.0830777
457,한끼마라탕,서울특별시 동작구 남부순환로259길 11,37.47635253,126.9723468
458,신마라탕&마라샹궈독산,서울특별시 금천구 시흥대로 399,37.46940043,126.8968463
459,108장마라탕,서울특별시 서대문구 이화여대7길 30,37.55881756,126.9438814
460,마라탕샹츠마라미아점,서울특별시 강북구 솔샘로64길 39,37.61567022,127.0285176
461,마부마라탕,서울특별시 강서구 수명로 68-23,37.55249318,126.8265982
462,마마향마라탕,서울특별시 강서구 까치산로 29,37.54247874,126.8435478
463,소림마라,서울특별시 송파구 가락로42길 8,37.5122747,127.1204416
464,따왈마라탕,서울특별시 구로구 남부순환로105가길 7,37.47943056,126.8921877
465,마라탕전문점샹츠마라송파,서울특별시 송파구 송파대로 366-3,37.50099948,127.1116165
466,마라센풍마라鮮센풍,서울특별시 영등포구 영신로9길 23,37.5121473,126.9066691
467,라쿵푸마라탕,서울특별시 성동구 금호로 148-1,37.55433318,127.0205092
468,마라,서울특별시 용산구 이태원로 243,37.53679808,126.999998
469,마라돈왕주먹고기,서울특별시 용산구 한강대로17길 7,37.52610954,126.9642091
470,마라케쉬레스토랑모로코카레,서울특별시 용산구 이태원로 164-1,37.53416403,126.992226
471,라화방마라탕,서울특별시 중구 서애로1길 10,37.56093301,126.9984531
472,탕화쿵푸마라탕,서울특별시 강남구 선릉로64길 15-14,37.49893359,127.0532955
473,화룽마라룽샤,서울특별시 영등포구 대림로29길 13,37.4952625,126.8980266
474,라부파마라탕묵동점,서울특별시 중랑구 동일로151길 16,37.60823959,127.0771574
475,성화마라탕상,서울특별시 성동구 왕십리로 410,37.56654474,127.0240621
476,하우마라탕,서울특별시 강남구 강남대로94길 23,37.49973807,127.0291847
477,춘리마라탕,서울특별시 관악구 대학6길 14,37.46905589,126.9369156
478,복래순사천마라탕,서울특별시 구로구 구로중앙로14길 24,37.49347657,126.8920481
479,신선마라탕,서울특별시 구로구 구로동로 29,37.48424853,126.8861577
480,신라방마라탕,서울특별시 중구 퇴계로80길 31,37.56397995,127.0179266
481,탕화쿵푸마라탕,서울특별시 송파구 법원로11길 7,37.48528008,127.11939
482,스타마라탕,서울특별시 서초구 서초대로46길 109,37.49023201,127.0139627
483,마라대학,서울특별시 동대문구 회기로 192,37.58982651,127.0571729
484,춘리마라탕,서울특별시 관악구 과천대로 949,37.47533081,126.9813037
485,하오마라,서울특별시 강서구 강서로56길 16,37.55939752,126.8396079
486,키마라야,서울특별시 서초구 방배중앙로 204,37.49727343,126.9857216
487,신미방마라탕수유역점,서울특별시 강북구 도봉로87길 11,37.63833703,127.0248461
488,마라홀릭,서울특별시 강서구 강서로56길 17,37.55991971,126.8404826
489,칠기마라샹궈마라탕고대점,서울특별시 동대문구 제기로5길 38,37.58792913,127.0353437
490,하오마라,서울특별시 성동구 연무장5가길 25,37.54354514,127.0555947
491,라와마라탕,서울특별시 강동구 양재대로 1609,37.54926991,127.1434335
492,손오공마라탕,서울특별시 양천구 오목로50길 1,37.52572615,126.8637292
493,신천마라샹궈,서울특별시 송파구 백제고분로7길 52-24,37.50971564,127.084853
494,명품마라탕,서울특별시 광진구 능동로13길 40,37.54369781,127.0702925
495,소림마라강서점,서울특별시 강서구 화곡로58길 67,37.55246112,126.8545298
496,마라홀릭,서울특별시 서초구 고무래로10길 12,37.5017171,127.0103282
497,천미방마라탕,서울특별시 양천구 오목로54길 1,37.52422506,126.8735151
498,도깨비마라탕,서울특별시 강북구 한천로140길 17,37.64082589,127.0272723
499,마라홀릭마라탕노량진점,서울특별시 동작구 노량진로14가길 6,37.51242221,126.9428049
500,마라공주,서울특별시 송파구 백제고분로33길 13,37.50397372,127.0986311
501,신화쿵푸마라탕,서울특별시 강서구 강서로 471,37.56743505,126.8405586
502,신라방마라탕,서울특별시 중랑구 면목로61길 8,37.58571597,127.0879089
503,마라탕,서울특별시 중구 퇴계로 410,37.56524406,127.0171629
504,장량마라탕,서울특별시 광진구 동일로20길 71,37.54043168,127.0674588
505,홍화화마라탕,서울특별시 서대문구 통일로37길 27,37.58698723,126.9442421
506,탕화쿵푸마라탕만리동점,서울특별시 중구 만리재로 175,37.55477384,126.9644463
507,상상챈마라탕,서울특별시 중랑구 망우로 258,37.5949723,127.0812733
508,춘리마라탕,서울특별시 강북구 도봉로 290,37.63419226,127.0237559
509,홍담마라탕,서울특별시 구로구 가마산로23길 13,37.49614885,126.8887629
510,마라순코우마라탕,서울특별시 중랑구 신내로1길 6,37.59983092,127.0967058
511,취향마라탕,서울특별시 금천구 가산디지털1로 128,37.47722405,126.8836842
512,마라쑈허이야,서울특별시 중구 다산로42길 12,37.56471954,127.0169321
513,손오공마라탕,서울특별시 마포구 잔다리로6길 23,37.55233321,126.9203195
514,세아마라탕,서울특별시 서대문구 이화여대길 16,37.55758398,126.9459927
515,쏘핫마라탕,서울특별시 영등포구 신풍로 77,37.50032485,126.9114671
516,성화마라탕,서울특별시 강동구 천호대로 1089,37.53656154,127.1330784
517,마라삼국지묵동점,서울특별시 중랑구 숙선옹주로 6-9,37.61483176,127.0778688
518,마라온,서울특별시 관악구 보라매로 62,37.49479566,126.9275831
519,만월마라탕,서울특별시 금천구 시흥대로148길 43,37.47515159,126.9009788
520,인생마라탕,서울특별시 구로구 구로중앙로28길 24,37.49918151,126.8873948
521,춘리마라탕,서울특별시 송파구 백제고분로7길 57,37.51089863,127.0851892
522,마유기마라탕,서울특별시 송파구 위례광장로 270,37.47706055,127.1436591
523,이소룡마라탕,서울특별시 양천구 오목로 300,37.52482231,126.8700104
524,훠궈야여의도아이에프씨몰점,서울특별시 영등포구 국제금융로 10,37.52517222,126.9248631
525,팬더마라,서울특별시 금천구 가산디지털1로 181,37.48141867,126.8803768
526,하오츠마라탕,서울특별시 용산구 보광로 39,37.52763786,126.9993396
527,향미마라탕,서울특별시 광진구 능동로47길 4,37.56306565,127.0823558
528,영진마라탕,서울특별시 마포구 도화길 43,37.54178144,126.9502323
529,왕비마라탕,서울특별시 동작구 등용로 86-1,37.50898535,126.9323569
530,화명당마라탕,서울특별시 서대문구 이화여대길 78,37.55926144,126.9441468
531,칠리향마라탕,서울특별시 강남구 도곡로77길 7,37.49879371,127.0583413
532,화부자마라탕,서울특별시 금천구 독산로75길 9,37.4688513,126.9017381
533,마왕마라탕,서울특별시 관악구 장군봉1길 32,37.48165101,126.9417574
534,샹스마라탕,서울특별시 구로구 새말로 31,37.50437415,126.8848069
535,마라박사마라탕&마라비빔,서울특별시 구로구 경인로 661,37.50903488,126.8869658
536,춘리마라탕외대점,서울특별시 동대문구 휘경로 14,37.59569987,127.0615152
537,마라1988,서울특별시 광진구 용마산로 53,37.55844749,127.087551
538,천미천훠궈,서울특별시 광진구 천호대로110길 8-10,37.55647737,127.0798334
539,봉자마라탕,서울특별시 광진구 동일로18길 22,37.53965676,127.0640399
540,미선사천마라탕,서울특별시 광진구 동일로18길 78,37.53864331,127.0669153
541,만나네마라탕,서울특별시 동대문구 고산자로28길 25-1,37.57522322,127.0396171
542,허씨정통중경마라썅궈,서울특별시 광진구 동일로18길 50,37.53915468,127.0654945
543,담향마라탕,서울특별시 양천구 중앙로43길 14,37.52040712,126.8513209
544,훠밍당마라탕,서울특별시 양천구 목동로 224,37.52837375,126.8645149
545,쏘핫마라탕,서울특별시 종로구 종로 302,37.57162026,127.011385
546,탕화쿵푸,서울특별시 영등포구 여의나루로 42,37.52138885,126.9249739
547,하우마라탕,서울특별시 은평구 진흥로1길 28,37.60294979,126.9189429
548,춘리마라탕회기역점,서울특별시 동대문구 경희대로4길 79,37.59142477,127.0564733
549,라홍방마라탕,서울특별시 영등포구 신길로28길 9,37.50328514,126.9110169
550,라사천마라탕안암점,서울특별시 성북구 고려대로28길 16,37.58554762,127.0306076
551,라사천마라탕,서울특별시 성동구 무학봉28길 4-1,37.56220776,127.0324608
552,반이학생마라탕마라반,서울특별시 성북구 고려대로24길 31,37.58479099,127.0295418
553,라사천마라탕,서울특별시 강북구 월계로3길 20,37.61066605,127.0313916
554,신마라명가마라탕&마라샹궈강남,서울특별시 강남구 역삼로 420,37.5009666,127.052874
555,마포마라탕,서울특별시 마포구 월드컵북로44길 63,37.57722976,126.8941366
556,하우마라,서울특별시 구로구 경인로47길 64,37.5017431,126.864941
557,란궁마라탕,서울특별시 영등포구 국회대로50길 20,37.52377045,126.9056623
558,피슈마라홍탕서울,서울특별시 중구 무교로 14,37.5671398,126.9793529
559,원조외파가마라탕마라샹궈,서울특별시 광진구 동일로20길 89,37.54006997,127.0684365
560,매운향솥마라샹궈,서울특별시 광진구 동일로18길 61,37.53913356,127.0662416
561,노사천마라탕,서울특별시 영등포구 선유로 130,37.52536707,126.8913616
562,마라영웅,서울특별시 동작구 사당로 169,37.48680367,126.9680878
563,라홍방마라탕송파,서울특별시 송파구 위례광장로 230,37.47854792,127.1437439
564,라사천마라탕,서울특별시 강서구 공항대로 220,37.55868933,126.8317527
565,신선마라탕,서울특별시 마포구 와우산로23길 40,37.55457115,126.9236486
566,신룽푸마라탕,서울특별시 서대문구 이화여대길 48,37.55904247,126.9458589
567,마라탕&마라샹궈피슈마라홍탕,서울특별시 마포구 삼개로 7-2,37.53957853,126.9477172
568,탕화쿵푸,서울특별시 마포구 마포대로 92,37.54283627,126.9513151
569,라사천마라탕동교점,서울특별시 마포구 동교로27길 21-12,37.55883452,126.9218329
570,마라공방,서울특별시 성북구 동소문로20나길 13,37.59219601,127.0173748
571,마라집쌍문,서울특별시 도봉구 해등로 264,37.65829952,127.0275884
572,구구향훠궈,서울특별시 관악구 과천대로 941,37.47466469,126.9813806
573,천궁전마라탕,서울특별시 중구 세종대로16길 1,37.56353409,126.977093
574,마라탕,서울특별시 동작구 보라매로5가길 16,37.49126776,126.9240827
575,마라민족마라탕마라샹궈,서울특별시 성동구 왕십리로 410,37.56654474,127.0240621
576,피슈마라홍탕,서울특별시 강남구 역삼로63길 14,37.50209746,127.0523168
577,정통마라탕마포마라회관,서울특별시 마포구 토정로37길 46,37.54258481,126.9473581
578,마라하오,서울특별시 영등포구 국회대로50길 20,37.52377045,126.9056623
579,헬로마라오리,서울특별시 영등포구 도신로25길 9-1,37.508223,126.9022699
580,탕화쿵푸마라탕,서울특별시 양천구 중앙로 260,37.51960708,126.8533694
581,구구향훠궈,서울특별시 강서구 마곡중앙로 171,37.56902066,126.8277652
582,탕화쿵푸마라탕노원역점,서울특별시 노원구 노해로 495,37.65510868,127.0630686
583,양궈푸마라탕,서울특별시 강남구 논현로94길 21,37.50281954,127.0379779
584,1989마라탕,서울특별시 강북구 덕릉로28길 49,37.63248732,127.0246053
585,진룽마라탕,서울특별시 송파구 송파대로28길 27,37.49488154,127.1200802
586,마포마라탕,서울특별시 중구 명동길 25-7,37.56413252,126.9837858
587,호아마라탕,서울특별시 동작구 신대방1가길 38,37.48789348,126.9069209
588,마라와이마이강서점,서울특별시 강서구 강서로 447,37.56550158,126.8400226
589,중경마라탕,서울특별시 강남구 강남대로78길 27,37.49548553,127.0314337
590,라이방요리&마라탕,서울특별시 관악구 신림로 387,37.48865479,126.9280553
591,탕화쿵푸마라탕연남점,서울특별시 마포구 양화로23길 40,37.56006828,126.924724
592,다복향마라탕,서울특별시 양천구 오목로 345,37.52473354,126.8758154
593,라홍방마라탕가산디지털단지역점,서울특별시 금천구 가산디지털1로 186,37.4819075,126.881568
594,라사천마라탕,서울특별시 송파구 가락로36길 10,37.50955129,127.1189353
595,하이Hi마라탕,서울특별시 은평구 서오릉로 233,37.61551899,126.9081589
596,샹츠마라,서울특별시 노원구 공릉로 229-1,37.62945993,127.0761133
597,마라공방,서울특별시 강남구 봉은사로30길 68,37.50318697,127.0366273
598,마라입구,서울특별시 영등포구 국회대로53길 30,37.52823116,126.9066946
599,털보마라탕,서울특별시 강서구 화곡로 296,37.55056948,126.8490247
600,마라왕조마라탕,서울특별시 중랑구 신내로 225,37.61696364,127.0913446
601,마라전설,서울특별시 중랑구 면목로35길 31,37.57861415,127.0842142
602,탕화쿵푸,서울특별시 강동구 동남로73길 17,37.55274166,127.1550622
603,마라로세끼,서울특별시 마포구 월드컵북로 375,37.57739695,126.8908284
604,108장마라탕,서울특별시 동대문구 경희대로 16,37.59284574,127.0527639
605,손오공마라탕,서울특별시 강서구 까치산로 17-1,37.54179308,126.84254
606,춘리마라탕장안,서울특별시 동대문구 답십리로 304,37.57178764,127.0742565
607,춘리마라탕,서울특별시 구로구 오리로 1300,37.49748576,126.8294046
608,라1품마라탕,서울특별시 강동구 성안로3길 103,37.5276489,127.1243681
609,마라전설,서울특별시 마포구 백범로 152,37.54473719,126.9482444
610,마라입구,서울특별시 광진구 광나루로 352,37.54799291,127.0687793
611,탕화쿵푸마라탕,서울특별시 광진구 능동로49길 10,37.56446592,127.0828253
612,마라대국,서울특별시 동대문구 전농로20길 4,37.57900524,127.0572075
613,찐하오마라탕,서울특별시 마포구 어울마당로 131-1,37.55620965,126.9244852
614,마라홀릭마라탕,서울특별시 노원구 상계로 76,37.65612962,127.0634184
615,찐하오마라탕,서울특별시 영등포구 신길로28길 9,37.50328514,126.9110169
616,마라입구메세나폴리스점,서울특별시 마포구 양화로 45,37.55149077,126.9139374
617,일구마라,서울특별시 성동구 왕십리로 222,37.55449264,127.0465947
618,마라공방포스코,서울특별시 강남구 테헤란로 440,37.50580418,127.0561155
619,마카오도우라오훠궈,서울특별시 중구 명동길 55,37.56413724,126.9853817
620,찐하오마라탕,서울특별시 금천구 금하로 688,37.45185623,126.9064623
621,라홍방마라탕종로5가역점,서울특별시 종로구 대학로1길 6,37.57148342,127.0015494
622,춘리마라탕미아,서울특별시 강북구 도봉로10길 40,37.61444759,127.0310481
623,라홍방마라탕,서울특별시 강북구 419로 2,37.64833765,127.0139046
624,소림마라,서울특별시 강남구 자곡로 186,37.47410566,127.1036479
625,하오마라,서울특별시 관악구 은천로23길 10,37.48720348,126.9480339
626,맛짱마라탕,서울특별시 강북구 도봉로76길 65,37.63417183,127.0267359
627,신마라탕&마라샹궈,서울특별시 관악구 솔밭로 4,37.47790858,126.9627492
628,"쏘핫마라샹궈,마라탕",서울특별시 강동구 천호대로155길 21,37.53902331,127.1260003
629,취향마라마라탕,서울특별시 송파구 백제고분로7길 18,37.51045913,127.0808058
630,성산마라탕,서울특별시 마포구 모래내로9길 15,37.56770744,126.9127398
631,애신마라탕,서울특별시 강북구 삼양로27길 43,37.61854546,127.0188292
632,이런이궈마라탕,서울특별시 강서구 수명로 68-35,37.55297223,126.8267491
633,마라킹,서울특별시 금천구 가산로5길 65,37.47345383,126.8909305
634,마라홀릭마라탕둔촌역점,서울특별시 강동구 양재대로89가길 34,37.52509919,127.134184
635,란궁마라탕,서울특별시 구로구 디지털로31길 41,37.48515736,126.8927363
636,마부마라탕,서울특별시 영등포구 경인로 775,37.51473841,126.8975254
637,라돌이마라탕,서울특별시 강서구 마곡중앙1로 26,37.5586198,126.8238423
638,마라전설,서울특별시 양천구 오목로54길 8-1,37.52396914,126.8731344
639,라와마라탕,서울특별시 마포구 마포대로 33,37.54005426,126.9454926
640,라홍방마라탕보라매공원점,서울특별시 동작구 여의대방로 86-1,37.49672929,126.9163256
641,취향마라,서울특별시 강서구 공항대로 206,37.55888175,126.8302557
642,사천마라탕,서울특별시 용산구 서빙고로24길 4,37.52393194,126.9686626
643,마라공방롯데월드점,서울특별시 송파구 올림픽로 240,37.51130447,127.0981244
644,1989마라탕,서울특별시 양천구 목동중앙서로 42,37.53286278,126.8684635
645,마라의신,서울특별시 관악구 관악로30길 13-1,37.48652273,126.9586612
646,마라인마라탕마라샹궈,서울특별시 광진구 능동로44길 28,37.56037722,127.0830905
647,마라연구소,서울특별시 양천구 목동중앙로 89,37.53730221,126.8719493
648,찐하오마라탕,서울특별시 구로구 경인로 22,37.48934368,126.8252008
649,삼미마라탕도봉점,서울특별시 도봉구 해등로17길 12,37.65642271,127.0382548
650,니하오마라탕,서울특별시 강동구 양재대로143길 27,37.55147884,127.1423783
651,마라공방,서울특별시 구로구 중앙로6길 50,37.50006458,126.8665497
652,신라마라탕,서울특별시 중구 장충단로 275,37.56887711,127.0087611
653,용용마라탕,서울특별시 관악구 관악로24길 14,37.48380998,126.9555329
654,와떠마라탕회기점,서울특별시 동대문구 회기로 126,37.5913225,127.0504619
655,신룽푸마라탕타임스퀘어,서울특별시 영등포구 영중로 15,37.51722168,126.9039141
656,신룽푸마라탕고속버스,서울특별시 서초구 신반포로 194,37.50642716,127.0068163
657,서유기마라탕,서울특별시 강서구 마곡중앙6로 21,37.5608215,126.8296028
658,마라집노원,서울특별시 노원구 한글비석로15길 105,37.65360135,127.0730038
659,마라공방은평,서울특별시 은평구 은평로 197,37.60163135,126.9294941
660,이소룡마라탕,서울특별시 강남구 남부순환로 2947,37.49456594,127.0626465
661,향리원마라탕,서울특별시 중랑구 면목로 341,37.58216758,127.0881334
662,마라삼국지,서울특별시 성북구 동소문로20나길 3,37.59196568,127.0167663
663,신촌마라탕,서울특별시 마포구 신촌로12다길 19,37.55484221,126.9336609
664,나마라,서울특별시 관악구 남부순환로234길 33-4,37.47776663,126.9568607
665,유미마라,서울특별시 강동구 상일로 23,37.54919144,127.1728702
666,라1품마라탕,서울특별시 성북구 돌곶이로8길 22,37.60653616,127.0622398
667,신미방마라탕,서울특별시 강남구 역삼로 420,37.50098462,127.0528738
668,신룽푸마라탕파인애비뉴,서울특별시 중구 을지로 100,37.56563848,126.9881233
669,마라선생,서울특별시 금천구 금하로24길 28,37.44980049,126.9082666
670,라1품마라탕,서울특별시 강남구 테헤란로1길 32,37.50039055,127.0274459
671,이소룡마라탕,서울특별시 강서구 강서로 348,37.55706664,126.8380595
672,탕화쿵푸마라탕,서울특별시 금천구 시흥대로 150,37.44761328,126.9036534
673,야호마라탕,서울특별시 도봉구 해등로 157,37.65677861,127.0388056
674,씨에씨에마라탕,서울특별시 관악구 청림6길 3,37.48755204,126.9599247
675,마라홀릭,서울특별시 강서구 마곡중앙4로 10,37.55857935,126.8279288
676,로띠팡마라탕,서울특별시 구로구 구로동로 180,37.49457191,126.8830189
677,안준마라공방,서울특별시 강동구 상암로4길 29,37.54919819,127.1262663
678,백전원훠궈,서울특별시 구로구 구로동로 78,37.48581336,126.8858405
679,소림마라이태원점,서울특별시 용산구 이태원로 189,37.53484457,126.9948985
