,상호명,도로명주소,위도,경도
4475,온달집마곡,서울특별시 강서구 마곡중앙6로 70,37.55984609,126.8348359
4476,우리다방커피맥주,서울특별시 도봉구 시루봉로27길 33,37.67275763,127.0425897
4477,비피아노,서울특별시 강남구 선릉로 731,37.51970428,127.0400689
4478,희망포차,서울특별시 도봉구 도봉로147길 26,37.66518681,127.0412134
4479,금별맥주,서울특별시 강남구 압구정로2길 49,37.51867522,127.0211791
4480,노가리포차,서울특별시 금천구 시흥대로 471-1,37.47572072,126.8982345
4481,째즈스토리,서울특별시 성북구 혜화로 88,37.59276443,126.9981738
4482,한맥Ⅱ,서울특별시 중구 충무로2길 6,37.56248523,126.9934406
4483,도도라이브,서울특별시 마포구 월드컵북로1길 20,37.55492537,126.9200105
4484,맥주아비사가정역점,서울특별시 중랑구 용마산로51길 51,37.580174,127.0890068
4485,제우스,서울특별시 용산구 대사관로 66,37.53316675,127.0053191
4486,로데오단란주점,서울특별시 양천구 목동로25길 5,37.52765907,126.8632813
4487,가즈아,서울특별시 용산구 한강대로39길 10,37.53124211,126.9689693
4488,똘마니양꼬치구이,서울특별시 구로구 구로동로 229-1,37.49902504,126.882274
4489,술집,서울특별시 강동구 올림픽로62길 16,37.53627565,127.1236449
4490,백도어,서울특별시 송파구 백제고분로9길 31,37.50978811,127.0825786
4491,찰리주막,서울특별시 서대문구 연세로7안길 10-5,37.55832493,126.9361806
4492,투게더,서울특별시 강남구 도산대로 307,37.52226601,127.0348774
4493,취향로3가,서울특별시 중구 충무로5길 21,37.56531568,126.9914669
4494,쿠파,서울특별시 서초구 남부순환로356길 51,37.48269424,127.0385074
4495,구사단(뚝섬유원지역점),서울특별시 광진구 능동로 19,37.53314931,127.0672214
4496,역전할머니맥주서울한남점,서울특별시 용산구 대사관로34길 10,37.53282081,127.0059686
4497,땡초우동IN포차,서울특별시 마포구 어울마당로 151,37.55676947,126.9265936
4498,더도어스,서울특별시 종로구 창경궁로29길 39,37.58425821,126.997065
4499,장터포장마차,서울특별시 강남구 선릉로66길 6,37.49836755,127.0523753
4500,통통아놀자,서울특별시 관악구 봉천로12길 42,37.48679592,126.9297441
4501,로빈,서울특별시 강동구 올림픽로48길 27,37.52904394,127.1217269
4502,소피아,서울특별시 중구 을지로38길 20,37.56587589,127.0033222
4503,나인,서울특별시 송파구 석촌호수로 216,37.50686593,127.1009715
4504,제로드,서울특별시 성동구 성덕정3길 8,37.53955243,127.047611
4505,생태복어그리고강남동태,서울특별시 양천구 오목로 131,37.52448614,126.8519711
4506,가연7080라이브,서울특별시 광진구 면목로 105,37.56298939,127.0795043
4507,주도,서울특별시 용산구 새창로 213-9,37.53065375,126.967631
4508,고래맥주창고,서울특별시 도봉구 노해로63다길 41,37.65465354,127.0456328
4509,아리랑,서울특별시 강북구 솔샘로 235,37.62001456,127.0188778
4510,주전부리,서울특별시 동작구 만양로14길 8,37.51136891,126.9449236
4511,해어화호프,서울특별시 광진구 답십리로 372,37.57142315,127.0818117
4512,브로이제트,서울특별시 동작구 동작대로27가길 5,37.48735015,126.9812197
4513,서어른,서울특별시 중구 퇴계로 210-10,37.56093923,126.9949442
4514,블루,서울특별시 송파구 오금로15길 9,37.512678,127.1093289
4515,바이가라오케,서울특별시 동대문구 왕산로2길 27,37.57529034,127.025816
4516,그미,서울특별시 서초구 사평대로55길 138,37.50987393,127.0203326
4517,호성포차,서울특별시 서대문구 응암로 140,37.58465895,126.9150295
4518,차차차,서울특별시 강남구 봉은사로72길 4,37.5117783,127.0505091
4519,역전할머니맥주,서울특별시 관악구 난우길 20,37.47477375,126.9186212
4520,지짐이,서울특별시 동대문구 한빛로 62-1,37.57868137,127.0294739
4521,을지로골뱅이,서울특별시 강서구 양천로14길 24,37.57204991,126.8099336
4522,케이,서울특별시 동작구 동작대로 55,37.4813696,126.9815044
4523,이자카야겸,서울특별시 강남구 도곡로27길 3,37.49319357,127.042082
4524,마음이약해서,서울특별시 마포구 독막로12안길 25,37.54605741,126.9208061
4525,샵507,서울특별시 중랑구 용마산로 338,37.5819485,127.0936159
4526,신사숙녀여러분포차,서울특별시 성동구 마조로1길 39,37.56093835,127.0392119
4527,삼삼오오,서울특별시 구로구 공원로6나길 40,37.50435269,126.8921022
4528,콘서트주점,서울특별시 중랑구 면목로 402,37.58783375,127.087951
4529,유즈리스어덜트,서울특별시 성북구 보문로18길 25,37.58247199,127.0225862
4530,틈,서울특별시 종로구 수표로22길 17,37.57128862,126.9902996
4531,테크노노래광장,서울특별시 강서구 강서로5나길 82,37.52854972,126.8436498
4532,플라잉꼬꼬,서울특별시 광진구 군자로 160,37.55510136,127.0767039
4533,작곡가라이브까페,서울특별시 강동구 진황도로 162-1,37.53157017,127.1417804
4534,엘바,서울특별시 마포구 동교로 227-1,37.5604379,126.9237566
4535,해오름포차,서울특별시 강북구 삼양로 108,37.61348308,127.0222597
4536,문어여기,서울특별시 강북구 도봉로83길 21,37.63767645,127.0234157
4537,디오니스호프,서울특별시 노원구 노해로83길 10-11,37.65600644,127.0649273
4538,펀비어킹,서울특별시 구로구 경인로 237,37.49776371,126.8466692
4539,시크릿,서울특별시 중구 을지로12길 29,37.56493177,126.9908269
4540,시그널,서울특별시 강남구 도산대로 513,37.52479001,127.0494504
4541,핸즈업,서울특별시 광진구 동일로24길 100,37.54230159,127.0703438
4542,보야저,서울특별시 강남구 도산대로45길 10-2,37.52307645,127.0359191
4543,옥이네호프포차,서울특별시 광진구 뚝섬로 487,37.53641742,127.0646009
4544,페더,서울특별시 마포구 독막로15길 13,37.54835681,126.9219839
4545,히카리,서울특별시 구로구 새말로 18-43,37.50152258,126.8834017
4546,크라운호프,서울특별시 서대문구 연세로7길 17,37.55755497,126.9357275
4547,탐라포차,서울특별시 강북구 한천로139길 42,37.63885131,127.02493
4548,깨순이네포차,서울특별시 도봉구 덕릉로60다길 45,37.63698285,127.0388
4549,까르뎅,서울특별시 광진구 면목로 88,37.56156198,127.0790238
4550,울랄라노래빠,서울특별시 관악구 난곡로 325,37.48303937,126.9140358
4551,더바,서울특별시 강남구 삼성로86길 11,37.50587557,127.0582863
4552,솔라즈,서울특별시 영등포구 국제금융로8길 27-9,37.5196676,126.9289127
4553,에이치,서울특별시 강남구 테헤란로14길 34,37.49717037,127.0336172
4554,킹노래바,서울특별시 강서구 강서로 486,37.56867961,126.841592
4555,서울리즘,서울특별시 송파구 백제고분로 435,37.50978411,127.1115237
4556,칠아웃,서울특별시 동대문구 휘경로 7,37.5962727,127.0610324
4557,핑퐁,서울특별시 송파구 올림픽로35가길 9,37.51748101,127.1034234
4558,서울뼈구이,서울특별시 동대문구 왕산로 274-1,37.58503068,127.0512664
4559,꼴목,서울특별시 관악구 신림로23길 29,37.46966863,126.9349173
4560,치킨주막,서울특별시 종로구 숭인동길 26,37.57603296,127.0219119
4561,쿨럭,서울특별시 양천구 목동중앙북로7길 6,37.54826763,126.8672235
4562,토리광,서울특별시 광진구 동일로22길 33,37.54218738,127.066147
4563,캔디네포차,서울특별시 구로구 오리로 1300,37.49748576,126.8294046
4564,밥딜런,서울특별시 강북구 도봉로87길 23,37.63868427,127.024343
4565,꼬치랑,서울특별시 강서구 화곡로 194-48,37.54270854,126.8430916
4566,메종드혁이네,서울특별시 성동구 마조로3나길 27,37.55981594,127.0396904
4567,옥상포차,서울특별시 종로구 새문안로5길 11,37.57119032,126.9747129
4568,폼생폼사,서울특별시 강동구 양재대로128길 20,37.54467745,127.1438368
4569,흥부전,서울특별시 강북구 솔샘로67길 125,37.62265419,127.0264443
4570,써니,서울특별시 도봉구 도봉로 479,37.64863278,127.0343324
4571,텐프로노래주점,서울특별시 강동구 진황도로 103,37.53571303,127.1377953
4572,상상,서울특별시 종로구 돈화문로11길 34,37.57277798,126.989555
4573,베가스에프엔비,서울특별시 강남구 테헤란로68길 13,37.50448756,127.0526033
4574,루나,서울특별시 영등포구 국제금융로8길 27-9,37.5196676,126.9289127
4575,언더그라운드,서울특별시 마포구 양화로 156,37.55610096,126.9234342
4576,라스비어스,서울특별시 영등포구 국제금융로6길 30,37.52170988,126.9265871
4577,대림호프,서울특별시 영등포구 대림로29가길 15,37.49641076,126.896517
4578,페르소나,서울특별시 성북구 동소문로6길 4-13,37.58856351,127.0075263
4579,둥지,서울특별시 종로구 종로 244-1,37.57077284,127.0048984
4580,강남일미포차,서울특별시 강남구 강남대로96길 15,37.50008145,127.0282076
4581,와인드숑,서울특별시 관악구 승방4길 20,37.47459675,126.9808162
4582,힐링포차,서울특별시 서대문구 수색로2길 10,37.56927178,126.9162829
4583,멋진인생,서울특별시 강동구 풍성로 96,37.53249333,127.1227161
4584,가배,서울특별시 구로구 개봉로11길 7-70,37.48675853,126.8555791
4585,펀비어킹금천독산역점,서울특별시 금천구 가산디지털1로 1,37.46627305,126.8871592
4586,해족단,서울특별시 관악구 봉천로 230,37.48930334,126.9270397
4587,하얀집,서울특별시 중구 퇴계로 224,37.5615575,126.9966563
4588,보난자라이브까페,서울특별시 노원구 덕릉로115길 3,37.66653307,127.0778416
4589,둥지호프,서울특별시 강동구 천중로39길 6,37.5413725,127.1391446
4590,코지라운지,서울특별시 서대문구 연세로7안길 10-5,37.55832493,126.9361806
4591,노가리창고,서울특별시 성북구 종암로 144,37.60263159,127.0328322
4592,더키친케이,서울특별시 중구 소공로 38-12,37.55890445,126.9835512
4593,7080라이브마당,서울특별시 노원구 덕릉로83길 20-7,37.66047777,127.0743463
4594,피맥하우스,서울특별시 영등포구 당산로30길 5,37.52565712,126.8973195
4595,한양커피,서울특별시 송파구 마천로 137,37.50483038,127.1348705
4596,산장,서울특별시 마포구 와우산로18길 10,37.55060606,126.9235925
4597,주막,서울특별시 도봉구 도당로 75,37.66489587,127.0353685
4598,닭발쌀롱,서울특별시 강북구 노해로8가길 28,37.63929119,127.0236439
4599,21블루라벨,서울특별시 영등포구 여의대방로69길 7,37.51975177,126.9312419
4600,시골집,서울특별시 성동구 성수이로 36-9,37.53806961,127.0548264
4601,노가의리,서울특별시 관악구 남현1길 20,37.47571291,126.9785964
4602,황진이노래터,서울특별시 중구 장충단로 229-9,37.56536499,127.0068493
4603,짱1노래주점,서울특별시 강동구 상암로 175,37.546285,127.1418607
4604,이구펍,서울특별시 강남구 테헤란로1길 28-1,37.50030204,127.0276393
4605,사뭇BarSamut,서울특별시 마포구 월드컵로19길 74,37.55433651,126.9069358
4606,아시안테이블,서울특별시 종로구 성균관로3길 11,37.58344201,126.9975062
4607,엔에스,서울특별시 중구 남대문로1길 26,37.56218612,126.9775076
4608,칠칠켄터키,서울특별시 동대문구 장한로2길 19,37.56214634,127.0662375
4609,이태원소주집,서울특별시 용산구 녹사평대로40길 46,37.53439086,126.9881949
4610,색깔있는여자,서울특별시 금천구 독산로 120,37.45796539,126.9054917
4611,레인디,서울특별시 강남구 학동로77길 19,37.51992663,127.0486184
4612,발리,서울특별시 종로구 종로66길 15,37.57413234,127.021982
4613,좋은하루,서울특별시 도봉구 도봉로113길 16,37.64826349,127.0332493
4614,모스트,서울특별시 강남구 테헤란로37길 13-13,37.50268955,127.0397213
4615,해뜨는집,서울특별시 관악구 미성3길 1,37.4744199,126.9163878
4616,티세서리,서울특별시 송파구 위례성대로22길 27-27,37.50752828,127.131695
4617,별천지,서울특별시 은평구 응암로21길 18-1,37.59434371,126.9158628
4618,데이바이데이,서울특별시 중랑구 면목로 330-1,37.58149614,127.0886963
4619,"희호프,커피",서울특별시 관악구 관악로 230,37.48488629,126.9559928
4620,히든,서울특별시 용산구 이태원로54길 78,37.53518299,127.0008003
4621,가락동리어카포차마포,서울특별시 마포구 매봉산로2길 38,37.57762086,126.8954894
4622,고려호프,서울특별시 구로구 구로동로 126-20,37.49001682,126.8853709
4623,요준코소주호프,서울특별시 동대문구 장한로 92,37.56880635,127.069822
4624,드렁큰타이거바,서울특별시 강남구 선릉로157길 29,37.52623242,127.037304
4625,막걸리싸롱,서울특별시 마포구 와우산로21길 12-6,37.55271931,126.923132
4626,타임,서울특별시 강북구 도봉로87길 3,37.63808729,127.0251552
4627,장미호프,서울특별시 영등포구 디지털로 351,37.48921173,126.8994498
4628,효림,서울특별시 서초구 서초대로 344,37.49500496,127.0190567
4629,역사주점,서울특별시 은평구 서오릉로 100,37.60892337,126.9208838
4630,역전할머니맥주,서울특별시 동작구 서달로14길 26,37.50759406,126.9643293
4631,던,서울특별시 마포구 양화로1길 25,37.54983586,126.9103513
4632,압구정곱떡,서울특별시 마포구 어울마당로 111-1,37.55491508,126.9228288
4633,말로,서울특별시 동작구 상도로 95,37.50017845,126.9309555
4634,막걸리나,서울특별시 노원구 공릉로 190,37.62672755,127.0792852
4635,미니태양,서울특별시 구로구 개봉로6길 11-4,37.48710719,126.8571568
4636,백두산,서울특별시 금천구 독산로 359,37.47890684,126.9036599
4637,지금보고싶다,서울특별시 송파구 백제고분로7길 39,37.51093743,127.0832206
4638,긴자료코,서울특별시 동작구 동작대로1길 30,37.47736231,126.9796933
4639,제이에스텍스타일,서울특별시 강북구 419로8길 7-2,37.64721285,127.0087068
4640,쏘우굿,서울특별시 서대문구 연세로5가길 13,37.55720544,126.9359362
4641,크라운호프,서울특별시 서대문구 연세로7길 17,37.55755497,126.9357275
4642,모이드라,서울특별시 성동구 무학봉16길 24-2,37.55980695,127.0330691
4643,연주방어페어,서울특별시 마포구 동교로46길 13,37.56238308,126.9256189
4644,모퉁이포차,서울특별시 은평구 증산서길 160,37.5885372,126.9125048
4645,명불허전원조골뱅이,서울특별시 중랑구 면목로45길 7,37.58165342,127.0880604
4646,바리앤텐더,서울특별시 관악구 관악로14길 34,37.4788437,126.954347
4647,엣지,서울특별시 강서구 화곡로 134,37.54041162,126.8367452
4648,블루라이브,서울특별시 강동구 상암로 68-1,37.54863595,127.1306638
4649,맘모스호프포차,서울특별시 강동구 양재대로111길 15,37.53698002,127.1385501
4650,독점포차,서울특별시 마포구 서강로11길 5,37.55312432,126.9330064
4651,야담비어포차,서울특별시 강서구 까치산로27길 22,37.55204428,126.8515032
4652,전초전,서울특별시 성북구 삼선교로 34-1,37.58802128,127.009481
4653,오늘와인한잔,서울특별시 성북구 보문로34길 56,37.59079123,127.0185595
4654,큐브,서울특별시 강서구 마곡중앙6로 89,37.56015848,126.8372758
4655,라이브캐슬,서울특별시 동작구 보라매로5길 51,37.49093581,126.9232507
4656,하트,서울특별시 동대문구 장한로24길 8,37.57061995,127.0712824
4657,쏠로포차,서울특별시 광진구 동일로22길 92-1,37.54088664,127.0691619
4658,상구비어,서울특별시 종로구 삼일대로17길 20-4,37.56938169,126.9864766
4659,팡팡노래주점,서울특별시 종로구 종로 332,37.57243228,127.0147478
4660,오봉호프,서울특별시 도봉구 도봉로181길 8,37.68403467,127.0454492
4661,오페라,서울특별시 용산구 한강대로 166-1,37.53352532,126.9724793
4662,곳온니플레이스MOFAT,서울특별시 종로구 새문안로3길 12,37.57130991,126.9729227
4663,보틀클럽,서울특별시 마포구 동교로34길 4,37.5609226,126.924542
4664,28청춘포차,서울특별시 동작구 상도로61길 48,37.49464775,126.957361
4665,환일골뱅이,서울특별시 마포구 환일길 43,37.55442819,126.9609991
4666,노가리와호프,서울특별시 강서구 송정로 25,37.55739696,126.8115022
4667,한남동그집성수어,서울특별시 성동구 성덕정11길 22,37.5390234,127.0535357
4668,목동포차,서울특별시 양천구 신정중앙로 95,37.52659761,126.8625281
4669,당근노래주점,서울특별시 광진구 아차산로 413,37.53792862,127.0884687
4670,먹태짝태,서울특별시 용산구 효창원로 58,37.53596282,126.9555527
4671,펌프,서울특별시 광진구 아차산로 242,37.53992822,127.0698867
4672,코코,서울특별시 송파구 백제고분로39길 10,37.50529337,127.1050961
4673,브롱스,서울특별시 강북구 도봉로87길 14,37.63850923,127.0249684
4674,스탬핑그라운드,서울특별시 강동구 양재대로110길 25,37.53542748,127.1406499
4675,상계커피숍,서울특별시 노원구 한글비석로 405,37.66092962,127.0710765
4676,비어하우스,서울특별시 종로구 청계천로 67,37.56882917,126.9850917
4677,당신을사랑합니다,서울특별시 강서구 방화동로 11,37.56249528,126.8086708
4678,체인지센터,서울특별시 영등포구 선유로 63,37.51964163,126.8890368
4679,이자카야키쿠,서울특별시 마포구 마포대로4길 31,37.53822777,126.946797
4680,골목길포차,서울특별시 구로구 부일로1가길 8,37.49206819,126.8201147
4681,디프리라이브,서울특별시 동작구 신대방길 116,37.49053725,126.9082959
4682,루스와이,서울특별시 영등포구 여의대방로65길 12,37.51962349,126.9300107
4683,레이디보스,서울특별시 성동구 고산자로 300,37.56628168,127.0370152
4684,수노래주점,서울특별시 광진구 아차산로51길 49,37.53917036,127.0847534
4685,어글리소사이어티,서울특별시 용산구 보광로59길 40,37.53395314,126.9917989
4686,커넥트,서울특별시 관악구 신림로63길 25,37.48488122,126.9282562
4687,방울토마토,서울특별시 서초구 마방로10길 18-13,37.47597536,127.0433194
4688,더찬스,서울특별시 종로구 종로8길 16,37.56935011,126.9838507
4689,달곱,서울특별시 관악구 남부순환로226길 36,37.47905242,126.9534961
4690,샵도쿄시장,서울특별시 관악구 남부순환로176길 12,37.48335066,126.9283912
4691,강구비어,서울특별시 강서구 공항대로46길 13-1,37.55448936,126.8536952
4692,감성노가리,서울특별시 중랑구 용마산로 480,37.59374247,127.0994065
4693,상록수노래바,서울특별시 영등포구 도림로 198,37.49642438,126.9028158
4694,해피데이,서울특별시 강남구 논현로176길 22,37.52729241,127.0302985
4695,어퍼하우스,서울특별시 강남구 선릉로93길 54,37.50425842,127.0442932
4696,골뱅이창,서울특별시 구로구 경서로 6,37.49801644,126.8569114
4697,즐거운술상,서울특별시 도봉구 노해로 341,37.65143893,127.0458892
4698,나나포차,서울특별시 관악구 신림동길 3-1,37.48734118,126.9282663
4699,디퍼댄와인,서울특별시 동작구 동작대로3길 44,37.47887131,126.9791414
4700,인쌩맥주,서울특별시 종로구 대학로12길 13,37.58272752,127.0025088
4701,멘보샤,서울특별시 성북구 월곡로 59,37.59770998,127.0392149
4702,슈에뜨펍,서울특별시 성동구 성수이로 96,37.5434394,127.0570218
4703,천호1943,서울특별시 강동구 천호대로157길 37,37.5395912,127.1272497
4704,에스티디오,서울특별시 성동구 서울숲4길 12-8,37.54741853,127.0420336
4705,초콜릿,서울특별시 송파구 올림픽로32길 10,37.51518823,127.1088353
4706,쟈즈,서울특별시 광진구 능동로 151,37.54432702,127.0723895
4707,시골청년맥주,서울특별시 광진구 자양로18길 11,37.53766084,127.0841382
4708,큐브,서울특별시 서초구 서초대로77길 58,37.50256371,127.024364
4709,킹노래바,서울특별시 강북구 도봉로 284,37.63373204,127.0236713
4710,바노이84,서울특별시 서초구 사평대로26길 22,37.49924244,126.9989497
4711,을지로통골뱅이,서울특별시 노원구 노해로85길 17,37.65627636,127.0648785
4712,노가리,서울특별시 중랑구 용마산로115길 127,37.59751886,127.0936535
4713,올라와호프,서울특별시 마포구 도화길 49,37.5420123,126.9508627
4714,친구네,서울특별시 강동구 진황도로47길 40,37.53636244,127.1403563
4715,청담치킨,서울특별시 강동구 상암로4길 16,37.54984639,127.1261908
4716,망치,서울특별시 강남구 봉은사로29길 13,37.50861058,127.0343294
4717,짝태&노가리,서울특별시 강동구 진황도로 92,37.53601829,127.1364113
4718,화연,서울특별시 강북구 도봉로87길 22,37.63871373,127.0246372
4719,세븐),서울특별시 강남구 언주로87길 48,37.50077593,127.0393048
4720,엑스투웰브,서울특별시 마포구 월드컵북로27길 7,37.56702693,126.9092973
4721,바나나,서울특별시 송파구 송파대로28길 20,37.49413457,127.120202
4722,봉구비어,서울특별시 동작구 상도로62길 37,37.49588228,126.9532952
4723,올굿,서울특별시 마포구 새창로 18-1,37.54193215,126.9519841
4724,청춘포차,서울특별시 동대문구 서울시립대로 104,37.57974673,127.0507901
4725,놀이터,서울특별시 용산구 보광로 124,37.53383903,126.994267
4726,방울과꼬막,서울특별시 용산구 대사관로30길 11-5,37.53268376,127.0057441
4727,포시즌,서울특별시 성북구 동소문로20길 29-11,37.59149299,127.0173501
4728,그대로포차,서울특별시 은평구 불광로 99-2,37.61582522,126.932768
4729,놀부전흥부전,서울특별시 구로구 경인로23길 18,37.49705885,126.8436945
4730,호감두번째이야기,서울특별시 도봉구 도봉로165길 17,37.67709399,127.0439964
4731,카엠,서울특별시 양천구 오목로 337-10,37.52519771,126.8753559
4732,코엔먹태짝태,서울특별시 강서구 화곡로68길 15,37.55944265,126.8553058
4733,소소,서울특별시 성북구 화랑로13길 28,37.60459168,127.0422635
4734,제스트,서울특별시 강남구 도산대로55길 26,37.52521548,127.040779
4735,쌍쌍,서울특별시 금천구 범안로 1256,37.46629936,126.9015267
4736,펍펀,서울특별시 송파구 올림픽로32길 47,37.51273855,127.1113869
4737,청춘싸롱신대방삼거리역점,서울특별시 동작구 국사봉길 33,37.49791445,126.9296985
4738,남오토코군자점,서울특별시 광진구 능동로36길 18,37.55589341,127.0800556
4739,야간반점,서울특별시 노원구 동일로239길 53,37.67498769,127.052072
4740,작은공간,서울특별시 광진구 동일로 42,37.53679646,127.0612695
4741,이지,서울특별시 강서구 화곡로 327,37.55328694,126.8504995
4742,볼드엠지,서울특별시 용산구 이태원로27가길 8,37.53512376,126.9948834
4743,키스,서울특별시 강동구 천중로40길 71,37.53789448,127.1379172
4744,미미,서울특별시 영등포구 당산로16길 12-2,37.52244084,126.8973668
4745,해구,서울특별시 중구 중림로 10,37.55891734,126.9642984
4746,다운템포,서울특별시 중랑구 상봉로26길 14,37.59538524,127.0938946
4747,죽마고우,서울특별시 영등포구 도림로 196,37.49628724,126.902603
4748,풍류,서울특별시 광진구 자양로43길 47,37.55264663,127.0901342
4749,콘서트,서울특별시 관악구 남부순환로161길 75,37.48534902,126.9182879
4750,라디오스타,서울특별시 성북구 동소문로6길 4-3,37.58875641,127.0079653
4751,쿠노야,서울특별시 은평구 연서로18길 2,37.61221963,126.9177667
4752,대박포차,서울특별시 성북구 장위로 125,37.61354337,127.0506098
4753,매거진,서울특별시 서대문구 연세로7안길 34-4,37.55826057,126.9350383
4754,브릭스펍,서울특별시 강서구 마곡동로3길 26,37.56019073,126.8305068
4755,승아네아구찜해물찜,서울특별시 노원구 덕릉로 815,37.66971486,127.080296
4756,실내포차,서울특별시 노원구 석계로7길 15,37.61623379,127.0636812
4757,엑스오엑스오,서울특별시 영등포구 영중로33길 3,37.52606234,126.9050405
4758,젠틀몬스터,서울특별시 용산구 보광로60길 7,37.53407539,126.9945128
4759,기둥포차,서울특별시 강서구 강서로7길 147,37.5285447,126.8394638
4760,비어킹,서울특별시 관악구 난우16길 83,37.47758927,126.9210567
4761,밤과음악사이가요리믹스부산,서울특별시 마포구 와우산로17길 5,37.55005653,126.9226158
4762,클럽밤사,서울특별시 강서구 화곡로 330,37.55325752,126.851179
4763,먹태의꿈,서울특별시 성동구 금호로 168,37.55579919,127.0201844
4764,용문포차,서울특별시 용산구 원효로41길 64,37.53551312,126.9607525
4765,시그널,서울특별시 관악구 난곡로 194-1,37.47240304,126.9195032
4766,을지로한량,서울특별시 중구 을지로13길 15,37.56711145,126.9917823
4767,영,서울특별시 강동구 구천면로 414,37.5505942,127.1446406
4768,더파이니스트,서울특별시 용산구 회나무로 41,37.53982246,126.9911541
4769,벙개,서울특별시 강동구 성안로13길 20,37.53159293,127.1313369
4770,고향포차,서울특별시 강북구 도봉로13가길 9-16,37.61406953,127.0289009
4771,포시즌다이닝,서울특별시 강남구 압구정로71길 10,37.52737397,127.0458425
4772,펀비어킹,서울특별시 영등포구 당산로45길 7,37.53366188,126.900596
4773,세로수맥주창고,서울특별시 강남구 강남대로152길 28,37.51759829,127.0217022
4774,보스,서울특별시 동대문구 전농로 53,37.56972197,127.0568943
4775,짱투,서울특별시 송파구 오금로36길 26-1,37.50152484,127.1240512
4776,콘서트,서울특별시 구로구 구로동로28길 10,37.49070295,126.8845579
4777,신열불날개,서울특별시 광진구 동일로24길 86-2,37.54251292,127.0697188
4778,사쿠라,서울특별시 용산구 우사단로 34,37.53322031,126.9956783
4779,코지,서울특별시 마포구 독막로 320,37.54295873,126.947862
4780,백경,서울특별시 마포구 동교로38길 16,37.56192829,126.92515
4781,에이치제이팔레트,서울특별시 마포구 어울마당로 136,37.55597954,126.9249412
4782,감성포차,서울특별시 성북구 보문로13가길 36,37.58164659,127.0208421
4783,맥주톡톡,서울특별시 양천구 신정중앙로 96,37.52621803,126.8624094
4784,심야식당,서울특별시 종로구 대명길 39-5,37.58277507,126.9996097
4785,미소,서울특별시 영등포구 도림로41길 9,37.49480071,126.8977846
4786,팝콘노래장,서울특별시 양천구 등촌로 20-1,37.53176691,126.8641241
4787,오늘도대박,서울특별시 송파구 마천로61길 1,37.49321788,127.1525781
4788,유,서울특별시 마포구 독막로 67-11,37.54823681,126.9206842
4789,탤런트,서울특별시 노원구 상계로23길 14,37.65881263,127.0688475
4790,종로전집,서울특별시 종로구 종로40가길 19,37.57025592,127.0055731
4791,샴푸,서울특별시 은평구 응암로 261,37.59526716,126.9183066
4792,솜사탕,서울특별시 강북구 도봉로87길 3-8,37.63804,127.0248839
4793,얀씨클럽,서울특별시 마포구 독막로 140,37.54732266,126.9291396
4794,접객,서울특별시 강남구 언주로98길 11,37.50508405,127.0427671
4795,쎄시봉,서울특별시 광진구 광나루로 508,37.54479321,127.0859521
4796,아루감,서울특별시 마포구 월드컵로19길 8,37.55708964,126.9084461
4797,앨리스,서울특별시 용산구 우사단로12길 6,37.53352836,126.9958779
4798,바이칼,서울특별시 강남구 선릉로133길 8,37.51825355,127.0400649
4799,술먹는하마노래바,서울특별시 중구 세종대로 7,37.5578378,126.9727454
4800,신세계,서울특별시 구로구 개봉로10길 6-10,37.4872018,126.8566917
4801,토탈구이,서울특별시 송파구 백제고분로27길 28,37.50548549,127.0936589
4802,먹어봐치킨호프,서울특별시 양천구 은행정로7길 27,37.5220253,126.8565112
4803,에이플러스,서울특별시 강서구 강서로 385,37.5600783,126.8382844
4804,낭만포차,서울특별시 동대문구 서울시립대로 36,37.57456127,127.0468823
4805,케이피프랜드시민맥주노래타운,서울특별시 송파구 오금로11길 23,37.51510547,127.1098091
4806,신나포차,서울특별시 관악구 은천로1길 3,37.48652887,126.9360914
4807,란이네포차,서울특별시 성북구 장월로26길 9,37.61734746,127.050822
4808,꽁술,서울특별시 서대문구 연세로11길 27,37.55885743,126.9352788
4809,와세사카바옥타,서울특별시 마포구 성미산로26길 42,37.56198407,126.9233609
4810,썰스데이파티,서울특별시 용산구 이태원로27길 6,37.53502172,126.9955976
4811,힐즈앤유로파,서울특별시 용산구 신흥로 35,37.54163491,126.9871012
4812,민속촌,서울특별시 강동구 고덕로83길 12,37.55757939,127.1688953
4813,어스,서울특별시 관악구 신림로11길 18,37.46974796,126.9387259
4814,리얼술마시는노래방송국,서울특별시 동작구 노량진로 106-3,37.51303484,126.9377739
4815,캡틴,서울특별시 중구 세종대로 8-2,37.55759135,126.9734166
4816,탐라포차,서울특별시 강남구 압구정로2길 62,37.51776722,127.0214285
4817,어반브루버거,서울특별시 동작구 사당로 300,37.48436843,126.9802652
4818,바람,서울특별시 강동구 천호대로168가길 38,37.53545097,127.130319
4819,팔공일,서울특별시 강남구 강남대로 520,37.50862494,127.0229278
4820,을지로브이,서울특별시 중구 충무로 51,37.56578386,126.9924794
4821,오비어드림,서울특별시 송파구 마천로51길 28,37.49691219,127.1525703
4822,빠숑,서울특별시 강남구 도산대로25길 15,37.52077828,127.0270682
4823,봉구비어양재역&쌀쌀맞은닭양재역점,서울특별시 서초구 남부순환로347길 22,37.48540554,127.0317787
4824,부암비어,서울특별시 종로구 창의문로 143-3,37.59253787,126.9646139
4825,밀회관,서울특별시 강서구 마곡중앙로 161-11,37.56796495,126.8267064
